Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month,Year,Price_per_unit,Profit_margin,Profit_per_unit
2024-05-11,Monitor,Accessories,North,1,952,157.7,5,2024,952.0,0.16565126050420168,157.7
2024-01-02,Smartwatch,Electronics,West,8,3624,750.86,1,2024,453.0,0.20719094922737308,93.8575
2023-02-24,Keyboard,Accessories,South,8,7968,1551.12,2,2023,996.0,0.19466867469879517,193.89
2024-07-20,Mouse,Accessories,South,2,1254,250.09,7,2024,627.0,0.19943381180223285,125.045
2023-06-14,Printer,Office,West,3,705,196.05,6,2023,235.0,0.27808510638297873,65.35000000000001
2022-04-10,Mouse,Accessories,West,1,916,223.5,4,2022,916.0,0.24399563318777293,223.5
2024-10-01,Printer,Office,North,2,848,129.96,10,2024,424.0,0.15325471698113208,64.98
2022-05-10,Monitor,Accessories,East,8,2240,313.17,5,2022,280.0,0.1398080357142857,39.14625
2022-01-28,Monitor,Accessories,South,1,940,120.35,1,2022,940.0,0.128031914893617,120.35
2023-04-05,Headphones,Accessories,West,5,1550,203.51,4,2023,310.0,0.13129677419354838,40.702
2023-09-22,Keyboard,Accessories,South,7,2352,256.4,9,2023,336.0,0.10901360544217686,36.628571428571426
2024-08-29,Smartwatch,Electronics,North,9,1638,183.75,8,2024,182.0,0.11217948717948718,20.416666666666668
2023-11-18,Camera,Electronics,North,6,7164,1442.72,11,2023,1194.0,0.20138470128419877,240.45333333333335
2023-09-12,Mouse,Accessories,East,1,205,54.54,9,2023,205.0,0.2660487804878049,54.54
2023-05-26,Keyboard,Accessories,North,2,766,49.23,5,2023,383.0,0.06426892950391644,24.615
2023-04-30,Keyboard,Accessories,North,1,168,17.84,4,2023,168.0,0.1061904761904762,17.84
2024-11-01,Mouse,Accessories,South,1,1058,207.55,11,2024,1058.0,0.19617202268431003,207.55
2022-05-06,Keyboard,Accessories,South,5,1455,423.81,5,2022,291.0,0.2912783505154639,84.762
2023-05-10,Camera,Electronics,East,2,2224,364.04,5,2023,1112.0,0.16368705035971223,182.02
2022-11-04,Smartphone,Electronics,West,7,1400,80.49,11,2022,200.0,0.05749285714285714,11.498571428571427
2022-05-09,Smartphone,Electronics,East,7,7567,2213.18,5,2022,1081.0,0.2924778644112594,316.1685714285714
2022-11-07,Tablet,Electronics,East,6,3396,987.68,11,2022,566.0,0.2908362779740871,164.61333333333332
2023-08-11,Smartwatch,Electronics,East,2,704,135.63,8,2023,352.0,0.19265625,67.815
2024-10-21,Tablet,Electronics,East,9,7767,2172.19,10,2024,863.0,0.27966911291360885,241.35444444444445
2024-10-06,Mouse,Accessories,West,5,2050,157.13,10,2024,410.0,0.07664878048780488,31.426
2023-08-08,Monitor,Accessories,North,9,10458,2799.48,8,2023,1162.0,0.2676878944348824,311.05333333333334
2022-01-19,Camera,Electronics,South,4,4700,619.26,1,2022,1175.0,0.13175744680851065,154.815
2024-04-30,Smartphone,Electronics,North,2,892,222.51,4,2024,446.0,0.2494506726457399,111.255
2023-12-26,Laptop,Electronics,East,8,6968,1479.09,12,2023,871.0,0.21226894374282432,184.88625
2024-04-07,Laptop,Electronics,North,7,1344,300.88,4,2024,192.0,0.2238690476190476,42.98285714285714
2022-10-18,Camera,Electronics,West,1,354,65.99,10,2022,354.0,0.18641242937853106,65.99
2024-04-21,Monitor,Accessories,South,3,3051,662.23,4,2024,1017.0,0.21705342510652245,220.74333333333334
2024-03-26,Camera,Electronics,South,3,402,106.87,3,2024,134.0,0.2658457711442786,35.623333333333335
2022-10-31,Monitor,Accessories,North,5,3570,517.82,10,2022,714.0,0.14504761904761906,103.56400000000001
2023-03-03,Keyboard,Accessories,North,7,3829,876.35,3,2023,547.0,0.22887176808566206,125.19285714285715
2023-02-03,Mouse,Accessories,North,7,4676,242.64,2,2023,668.0,0.05189050470487596,34.66285714285714
2023-04-15,Keyboard,Accessories,East,3,1119,317.36,4,2023,373.0,0.2836103663985702,105.78666666666668
2023-05-09,Smartphone,Electronics,East,4,4228,764.3,5,2023,1057.0,0.18077105014191105,191.075
2022-01-02,Headphones,Accessories,North,8,1240,251.2,1,2022,155.0,0.20258064516129032,31.4
2024-11-28,Keyboard,Accessories,North,9,3591,342.18,11,2024,399.0,0.09528822055137845,38.02
2022-02-05,Printer,Office,West,8,3952,451.08,2,2022,494.0,0.11413967611336032,56.385
2024-06-05,Keyboard,Accessories,South,6,3648,1050.08,6,2024,608.0,0.2878508771929824,175.01333333333332
2024-11-15,Monitor,Accessories,North,5,3875,768.74,11,2024,775.0,0.19838451612903227,153.748
2023-11-13,Smartwatch,Electronics,West,8,3416,478.9,11,2023,427.0,0.14019320843091335,59.8625
2022-02-19,Tablet,Electronics,West,1,908,222.58,2,2022,908.0,0.24513215859030837,222.58
2024-05-06,Headphones,Accessories,South,4,4532,987.32,5,2024,1133.0,0.21785525154457194,246.83
2023-08-04,Headphones,Accessories,East,4,4168,650.15,8,2023,1042.0,0.15598608445297504,162.5375
2023-09-23,Laptop,Electronics,North,3,3543,941.37,9,2023,1181.0,0.26569856054191365,313.79
2024-09-14,Laptop,Electronics,East,6,5124,1078.57,9,2024,854.0,0.21049375487900077,179.76166666666666
2023-03-17,Smartwatch,Electronics,South,9,5751,1196.23,3,2023,639.0,0.2080038254216658,132.91444444444446
2023-09-29,Camera,Electronics,East,2,624,139.64,9,2023,312.0,0.22378205128205125,69.82
2023-12-01,Camera,Electronics,South,1,508,151.29,12,2023,508.0,0.29781496062992124,151.29
2023-09-13,Headphones,Accessories,South,4,4700,914.6,9,2023,1175.0,0.19459574468085106,228.65
2022-03-14,Keyboard,Accessories,West,8,3216,639.78,3,2022,402.0,0.1989365671641791,79.9725
2023-07-15,Laptop,Electronics,West,6,2844,581.0,7,2023,474.0,0.20428973277074544,96.83333333333333
2022-05-29,Smartphone,Electronics,West,5,2385,258.6,5,2022,477.0,0.10842767295597486,51.720000000000006
2023-01-16,Monitor,Accessories,South,8,928,170.05,1,2023,116.0,0.18324353448275862,21.25625
2023-09-06,Headphones,Accessories,North,6,4656,673.35,9,2023,776.0,0.14461984536082476,112.22500000000001
2023-03-29,Headphones,Accessories,North,2,330,21.46,3,2023,165.0,0.06503030303030304,10.73
2023-11-01,Camera,Electronics,North,7,1799,274.11,11,2023,257.0,0.1523679822123402,39.15857142857143
2022-08-25,Printer,Office,East,1,1029,173.61,8,2022,1029.0,0.16871720116618077,173.61
2022-12-30,Headphones,Accessories,North,8,5432,1619.39,12,2022,679.0,0.29812039764359355,202.42375
2024-09-04,Camera,Electronics,West,5,5785,1191.11,9,2024,1157.0,0.2058962834917891,238.22199999999998
2024-01-08,Printer,Office,North,1,1062,272.42,1,2024,1062.0,0.2565160075329567,272.42
2022-12-27,Keyboard,Accessories,North,1,163,22.07,12,2022,163.0,0.13539877300613498,22.07
2024-04-14,Smartphone,Electronics,West,9,9162,1625.62,4,2024,1018.0,0.17743069198864875,180.62444444444444
2023-02-10,Printer,Office,East,4,1440,130.24,2,2023,360.0,0.09044444444444445,32.56
2023-07-15,Monitor,Accessories,South,5,1465,149.62,7,2023,293.0,0.1021296928327645,29.924
2024-10-27,Monitor,Accessories,West,2,366,31.23,10,2024,183.0,0.08532786885245902,15.615
2024-07-19,Camera,Electronics,South,5,3135,277.28,7,2024,627.0,0.08844657097288676,55.455999999999996
2024-03-03,Keyboard,Accessories,North,2,630,161.04,3,2024,315.0,0.2556190476190476,80.52
2024-04-12,Monitor,Accessories,South,1,213,42.94,4,2024,213.0,0.20159624413145538,42.94
2024-06-20,Monitor,Accessories,North,4,3792,1092.85,6,2024,948.0,0.28819883966244725,273.2125
2023-06-21,Mouse,Accessories,East,2,1932,109.07,6,2023,966.0,0.05645445134575569,54.535
2023-01-25,Keyboard,Accessories,West,4,4152,317.28,1,2023,1038.0,0.07641618497109826,79.32
2024-02-17,Smartphone,Electronics,North,7,3612,529.57,2,2024,516.0,0.14661406423034332,75.65285714285714
2024-09-09,Smartphone,Electronics,East,2,2258,280.76,9,2024,1129.0,0.12434012400354295,140.38
2022-07-09,Camera,Electronics,South,3,594,47.73,7,2022,198.0,0.08035353535353534,15.909999999999998
2023-09-01,Headphones,Accessories,West,7,8071,1799.06,9,2023,1153.0,0.2229042250030975,257.00857142857143
2024-03-30,Keyboard,Accessories,North,7,5838,631.45,3,2024,834.0,0.10816204179513533,90.20714285714287
2024-12-22,Keyboard,Accessories,North,4,692,181.31,12,2024,173.0,0.2620086705202312,45.3275
2024-09-08,Keyboard,Accessories,South,3,1704,309.06,9,2024,568.0,0.18137323943661973,103.02
2023-01-21,Printer,Office,South,5,3235,941.24,1,2023,647.0,0.2909551777434312,188.248
2023-10-12,Mouse,Accessories,East,6,4746,545.57,10,2023,791.0,0.11495364517488413,90.92833333333334
2022-08-01,Smartwatch,Electronics,South,8,7600,788.88,8,2022,950.0,0.1038,98.61
2023-11-03,Smartphone,Electronics,West,5,1935,128.01,11,2023,387.0,0.06615503875968992,25.601999999999997
2023-12-04,Laptop,Electronics,North,3,1638,306.29,12,2023,546.0,0.18699023199023201,102.09666666666668
2023-06-30,Keyboard,Accessories,West,7,4746,816.6,6,2023,678.0,0.1720606826801517,116.65714285714286
2023-02-01,Smartphone,Electronics,North,8,4824,1187.93,2,2023,603.0,0.24625414593698178,148.49125
2022-05-09,Camera,Electronics,South,1,1193,153.72,5,2022,1193.0,0.12885163453478626,153.72
2023-12-16,Laptop,Electronics,East,2,562,92.94,12,2023,281.0,0.16537366548042703,46.47
2022-03-20,Smartphone,Electronics,North,8,6200,1296.84,3,2022,775.0,0.20916774193548385,162.105
2024-07-28,Printer,Office,North,8,4128,315.48,7,2024,516.0,0.07642441860465117,39.435
2022-03-28,Printer,Office,East,5,5405,326.56,3,2022,1081.0,0.06041813135985199,65.312
2024-11-06,Laptop,Electronics,North,3,1371,104.66,11,2024,457.0,0.07633843909555069,34.88666666666666
2023-01-01,Keyboard,Accessories,West,5,1405,194.33,1,2023,281.0,0.13831316725978648,38.866
2023-03-18,Keyboard,Accessories,North,3,1644,158.32,3,2023,548.0,0.09630170316301703,52.77333333333333
2024-09-18,Mouse,Accessories,West,6,3414,396.92,9,2024,569.0,0.11626244874048038,66.15333333333334
2024-08-19,Laptop,Electronics,East,8,3272,674.57,8,2024,409.0,0.2061644254278729,84.32125
2022-06-18,Smartphone,Electronics,North,3,2655,646.91,6,2022,885.0,0.24365725047080977,215.63666666666666
2022-05-29,Smartwatch,Electronics,West,7,1673,458.32,5,2022,239.0,0.27395098625224146,65.47428571428571
2022-06-09,Tablet,Electronics,East,2,846,145.09,6,2022,423.0,0.17150118203309694,72.545
2023-05-03,Smartphone,Electronics,East,1,985,196.64,5,2023,985.0,0.19963451776649746,196.64
2023-11-17,Smartwatch,Electronics,North,9,7551,894.4,11,2023,839.0,0.11844788769699377,99.37777777777778
2022-02-08,Tablet,Electronics,North,5,855,217.16,2,2022,171.0,0.25398830409356726,43.432
2023-10-23,Camera,Electronics,South,2,396,94.55,10,2023,198.0,0.23876262626262626,47.275
2022-08-24,Tablet,Electronics,West,8,2296,560.48,8,2022,287.0,0.24411149825783973,70.06
2024-05-09,Monitor,Accessories,North,6,1704,199.94,5,2024,284.0,0.1173356807511737,33.32333333333333
2023-03-12,Smartphone,Electronics,East,2,1180,261.16,3,2023,590.0,0.2213220338983051,130.58
2022-10-05,Smartphone,Electronics,East,3,411,55.73,10,2022,137.0,0.13559610705596106,18.576666666666664
2022-01-19,Mouse,Accessories,East,1,745,151.22,1,2022,745.0,0.20297986577181207,151.22
2022-05-09,Printer,Office,West,9,10656,961.3,5,2022,1184.0,0.09021208708708708,106.8111111111111
2024-05-23,Mouse,Accessories,South,3,1494,178.5,5,2024,498.0,0.11947791164658635,59.5
2024-07-11,Camera,Electronics,South,5,1755,358.01,7,2024,351.0,0.203994301994302,71.602
2022-08-22,Camera,Electronics,South,9,4941,894.52,8,2022,549.0,0.18104027524792551,99.39111111111112
2024-11-03,Smartwatch,Electronics,North,6,6510,1539.18,11,2024,1085.0,0.2364331797235023,256.53000000000003
2024-10-11,Smartphone,Electronics,South,5,5465,719.92,10,2024,1093.0,0.13173284537968893,143.98399999999998
2024-11-09,Tablet,Electronics,South,3,3522,285.91,11,2024,1174.0,0.08117830777967065,95.30333333333334
2024-04-01,Tablet,Electronics,West,6,1656,139.86,4,2024,276.0,0.08445652173913044,23.310000000000002
2022-07-07,Printer,Office,North,5,1255,257.15,7,2022,251.0,0.20490039840637447,51.42999999999999
2023-06-10,Keyboard,Accessories,East,1,1192,320.13,6,2023,1192.0,0.2685654362416107,320.13
2023-05-15,Tablet,Electronics,West,5,1925,204.74,5,2023,385.0,0.10635844155844157,40.948
2022-06-08,Tablet,Electronics,West,8,1688,337.33,6,2022,211.0,0.19984004739336492,42.16625
2023-06-26,Headphones,Accessories,South,1,260,16.81,6,2023,260.0,0.06465384615384615,16.81
2022-01-19,Monitor,Accessories,West,5,4880,1250.66,1,2022,976.0,0.2562827868852459,250.132
2024-04-10,Keyboard,Accessories,West,7,1134,179.74,4,2024,162.0,0.15850088183421518,25.677142857142858
2022-06-10,Laptop,Electronics,North,9,9621,1201.29,6,2022,1069.0,0.12486124103523542,133.47666666666666
2023-02-03,Monitor,Accessories,South,4,2836,698.83,2,2023,709.0,0.24641396332863189,174.7075
2023-05-15,Printer,Office,North,9,5859,1153.89,5,2023,651.0,0.1969431643625192,128.21
2022-09-11,Smartwatch,Electronics,South,2,2044,460.03,9,2022,1022.0,0.22506360078277884,230.015
2023-07-01,Monitor,Accessories,South,1,612,174.52,7,2023,612.0,0.2851633986928105,174.52
2022-02-18,Smartwatch,Electronics,North,3,1890,492.31,2,2022,630.0,0.2604814814814815,164.10333333333332
2023-09-30,Smartwatch,Electronics,East,5,2025,168.82,9,2023,405.0,0.0833679012345679,33.763999999999996
2023-09-04,Printer,Office,South,2,1960,312.06,9,2023,980.0,0.15921428571428572,156.03
2022-07-07,Camera,Electronics,North,6,4410,893.27,7,2022,735.0,0.20255555555555554,148.87833333333333
2024-07-14,Keyboard,Accessories,West,8,8272,2391.88,7,2024,1034.0,0.2891537717601548,298.985
2022-09-27,Smartwatch,Electronics,West,6,5712,638.29,9,2022,952.0,0.1117454481792717,106.38166666666666
2024-04-20,Smartwatch,Electronics,North,6,1524,178.36,4,2024,254.0,0.11703412073490814,29.72666666666667
2024-05-24,Keyboard,Accessories,North,8,5160,1057.41,5,2024,645.0,0.2049244186046512,132.17625
2024-12-29,Mouse,Accessories,East,4,2956,451.6,12,2024,739.0,0.15277401894451964,112.9
2023-05-07,Smartphone,Electronics,West,8,7944,2257.73,5,2023,993.0,0.2842056898288016,282.21625
2024-09-10,Camera,Electronics,North,5,1815,535.22,9,2024,363.0,0.2948870523415978,107.04400000000001
2023-03-21,Headphones,Accessories,North,3,2706,546.97,3,2023,902.0,0.20213229859571324,182.32333333333335
2023-05-05,Laptop,Electronics,North,2,1356,144.18,5,2023,678.0,0.10632743362831859,72.09
2023-07-27,Printer,Office,South,6,6384,1189.19,7,2023,1064.0,0.18627662907268172,198.19833333333335
2023-06-13,Smartwatch,Electronics,South,9,4248,964.12,6,2023,472.0,0.22695856873822975,107.12444444444445
2024-05-02,Monitor,Accessories,North,6,3954,676.82,5,2024,659.0,0.1711734951947395,112.80333333333334
2024-04-21,Smartphone,Electronics,South,6,7110,739.6,4,2024,1185.0,0.10402250351617441,123.26666666666667
2023-07-25,Headphones,Accessories,South,7,8113,995.03,7,2023,1159.0,0.1226463700234192,142.14714285714285
2023-01-26,Headphones,Accessories,North,3,1830,183.62,1,2023,610.0,0.10033879781420765,61.20666666666667
2023-01-11,Keyboard,Accessories,West,4,3732,671.19,1,2023,933.0,0.17984726688102895,167.7975
2024-09-27,Mouse,Accessories,West,6,4062,1087.17,9,2024,677.0,0.26764401772525853,181.19500000000002
2024-12-03,Smartwatch,Electronics,North,1,496,93.31,12,2024,496.0,0.18812500000000001,93.31
2023-08-24,Smartwatch,Electronics,East,4,1104,84.31,8,2023,276.0,0.07636775362318841,21.0775
2023-05-19,Smartphone,Electronics,West,3,2274,662.0,5,2023,758.0,0.2911169744942832,220.66666666666666
2022-06-13,Smartwatch,Electronics,North,8,4456,1106.04,6,2022,557.0,0.24821364452423697,138.255
2022-08-26,Mouse,Accessories,West,8,4928,1038.18,8,2022,616.0,0.21066964285714287,129.7725
2023-01-22,Smartphone,Electronics,North,4,1740,224.79,1,2023,435.0,0.1291896551724138,56.1975
2022-08-08,Headphones,Accessories,North,2,178,31.46,8,2022,89.0,0.17674157303370788,15.73
2023-11-19,Printer,Office,East,8,5296,1234.81,11,2023,662.0,0.23315898791540784,154.35125
2023-06-28,Mouse,Accessories,North,4,4156,847.09,6,2023,1039.0,0.20382338787295476,211.7725
2024-10-09,Printer,Office,North,1,624,106.92,10,2024,624.0,0.17134615384615384,106.92
2022-09-04,Smartphone,Electronics,West,4,3892,1052.72,9,2022,973.0,0.2704830421377184,263.18
2024-07-18,Mouse,Accessories,South,9,1620,294.6,7,2024,180.0,0.18185185185185188,32.733333333333334
2022-09-22,Mouse,Accessories,West,3,2250,301.97,9,2022,750.0,0.1342088888888889,100.65666666666668
2024-07-31,Monitor,Accessories,West,2,1390,316.31,7,2024,695.0,0.2275611510791367,158.155
2023-04-21,Camera,Electronics,South,5,5155,1325.16,4,2023,1031.0,0.2570630455868089,265.03200000000004
2022-07-09,Smartwatch,Electronics,North,5,1025,262.91,7,2022,205.0,0.2564975609756098,52.58200000000001
2024-07-31,Mouse,Accessories,South,3,1785,244.52,7,2024,595.0,0.1369859943977591,81.50666666666667
2022-09-30,Smartwatch,Electronics,North,9,2952,605.85,9,2022,328.0,0.20523373983739837,67.31666666666666
2024-12-25,Headphones,Accessories,East,1,773,181.52,12,2024,773.0,0.23482535575679173,181.52
2023-03-30,Tablet,Electronics,North,8,1640,361.48,3,2023,205.0,0.22041463414634146,45.185
2023-10-02,Keyboard,Accessories,East,1,1017,69.33,10,2023,1017.0,0.06817109144542773,69.33
2022-05-23,Headphones,Accessories,East,4,1964,349.91,5,2022,491.0,0.17816191446028515,87.4775
2023-04-05,Mouse,Accessories,North,3,2994,638.59,4,2023,998.0,0.21328991315965265,212.86333333333334
2023-10-08,Printer,Office,East,9,8046,2210.33,10,2023,894.0,0.2747116579666915,245.5922222222222
2022-05-22,Printer,Office,West,2,1874,271.5,5,2022,937.0,0.14487726787620064,135.75
2023-08-19,Mouse,Accessories,North,8,6008,871.76,8,2023,751.0,0.14509986684420773,108.97
2023-09-06,Camera,Electronics,East,8,7240,411.19,9,2023,905.0,0.056794198895027626,51.39875
2024-06-17,Monitor,Accessories,South,9,1188,348.31,6,2024,132.0,0.29319023569023567,38.70111111111111
2024-12-22,Headphones,Accessories,North,9,2997,163.34,12,2024,333.0,0.054501167834501166,18.14888888888889
2023-02-02,Printer,Office,West,9,7524,2017.85,2,2023,836.0,0.2681884635832004,224.20555555555555
2022-10-13,Monitor,Accessories,North,5,3625,268.73,10,2022,725.0,0.07413241379310345,53.746
2024-03-31,Laptop,Electronics,East,8,6952,871.2,3,2024,869.0,0.12531645569620253,108.9
2023-05-29,Camera,Electronics,North,9,1053,283.58,5,2023,117.0,0.269306742640076,31.508888888888887
2024-12-21,Monitor,Accessories,North,9,6696,1224.22,12,2024,744.0,0.18282855436081244,136.02444444444444
2024-10-09,Headphones,Accessories,North,2,1420,93.59,10,2024,710.0,0.06590845070422535,46.795
2023-12-29,Camera,Electronics,West,9,9972,2566.01,12,2023,1108.0,0.2573215002005616,285.1122222222223
2022-11-28,Laptop,Electronics,South,8,3136,494.26,11,2022,392.0,0.15760841836734693,61.7825
2023-02-10,Camera,Electronics,West,3,225,20.52,2,2023,75.0,0.0912,6.84
2022-05-12,Mouse,Accessories,East,3,1662,375.04,5,2022,554.0,0.22565583634175693,125.01333333333334
2024-05-03,Printer,Office,West,4,500,85.96,5,2024,125.0,0.17192,21.49
2022-08-02,Smartphone,Electronics,North,8,3168,747.33,8,2022,396.0,0.2358996212121212,93.41625
2023-12-31,Smartphone,Electronics,East,1,622,104.57,12,2023,622.0,0.16811897106109325,104.57
2022-04-03,Tablet,Electronics,North,3,1233,361.12,4,2022,411.0,0.2928791565287916,120.37333333333333
2024-01-19,Laptop,Electronics,West,3,573,116.14,1,2024,191.0,0.20268760907504363,38.71333333333333
2022-02-18,Tablet,Electronics,South,1,702,129.34,2,2022,702.0,0.18424501424501424,129.34
2024-05-14,Laptop,Electronics,South,8,4832,1261.06,5,2024,604.0,0.26098096026490064,157.6325
2023-01-17,Printer,Office,North,5,3765,670.8,1,2023,753.0,0.17816733067729082,134.16
2024-05-05,Camera,Electronics,North,8,6928,1415.16,5,2024,866.0,0.20426674364896075,176.895
